2024/08/11 16:47:08.740, 7.065933
2024/08/11 16:47:09.243, 9.059791
2024/08/11 16:47:09.749, 5.636993
2024/08/11 16:47:10.257, 8.552182
2024/08/11 16:47:10.758, 6.514489
2024/08/11 16:47:11.266, 7.3928
2024/08/11 16:47:11.773, 8.028325
2024/08/11 16:47:12.274, 7.456254
2024/08/11 16:47:12.775, 4.656762
2024/08/11 16:47:13.289, 9.255709
2024/08/11 16:47:13.791, 3.824171
2024/08/11 16:47:14.293, 7.055549
2024/08/11 16:47:14.795, 7.62008
2024/08/11 16:47:15.306, 8.725315
2024/08/11 16:47:15.809, 5.197783
2024/08/11 16:47:16.321, 9.046936
2024/08/11 16:47:16.823, 4.533013
2024/08/11 16:47:17.325, 7.247003
2024/08/11 16:47:17.841, 7.143435
2024/08/11 16:47:18.346, 7.918924
2024/08/11 16:47:18.858, 6.861738
2024/08/11 16:47:19.359, 6.472203
2024/08/11 16:47:19.869, 5.865638
2024/08/11 16:47:20.373, 7.988106
2024/08/11 16:47:20.874, 6.706244
2024/08/11 16:47:21.387, 7.753087
2024/08/11 16:47:21.889, 7.659673
2024/08/11 16:47:22.392, 7.295071
2024/08/11 16:47:22.906, 6.875967
2024/08/11 16:47:23.420, 6.501134
2024/08/11 16:47:23.924, 7.747122
2024/08/11 16:47:24.440, 7.641262
2024/08/11 16:47:24.942, 6.53969
2024/08/11 16:47:25.448, 6.362945
2024/08/11 16:47:25.957, 7.938446
2024/08/11 16:47:26.472, 6.683961
2024/08/11 16:47:26.974, 6.938174
2024/08/11 16:47:27.488, 8.11049
2024/08/11 16:47:27.992, 7.579628
2024/08/11 16:47:28.508, 6.770779
2024/08/11 16:47:29.024, 0.2390008
2024/08/11 16:47:29.533, 0.3988108
2024/08/11 16:47:30.040, 2.147651
2024/08/11 16:47:30.541, 0
2024/08/11 16:47:31.053, 3.08228
2024/08/11 16:47:31.558, 0
2024/08/11 16:47:32.075, 1.364257
2024/08/11 16:47:32.583, 3.94991
2024/08/11 16:47:33.090, 0.3639042
2024/08/11 16:47:33.604, 1.536814
2024/08/11 16:47:34.125, 1.813597
2024/08/11 16:47:34.636, 0.6816381
2024/08/11 16:47:35.151, 2.17674
2024/08/11 16:47:35.658, 3.056724
2024/08/11 16:47:36.172, 0.6345216
2024/08/11 16:47:36.685, 0.6230723
2024/08/11 16:47:37.187, 1.329022
2024/08/11 16:47:37.689, 1.432689
2024/08/11 16:47:38.190, 1.658958
2024/08/11 16:47:38.693, 2.306953
2024/08/11 16:47:39.209, 0.7718645
2024/08/11 16:47:39.725, 2.041359
2024/08/11 16:47:40.241, 0.7356005
2024/08/11 16:47:40.747, 0
2024/08/11 16:47:41.255, 2.740386
2024/08/11 16:47:41.756, 1.625873
2024/08/11 16:47:42.268, 0.1901915
2024/08/11 16:47:42.771, 1.895473
2024/08/11 16:47:43.272, 0.4508031
2024/08/11 16:47:43.791, 0.0960595
2024/08/11 16:47:44.298, 2.917462
2024/08/11 16:47:44.805, 1.261717
2024/08/11 16:47:45.308, 0
2024/08/11 16:47:45.824, 1.175254
2024/08/11 16:47:46.334, 3.566791
2024/08/11 16:47:46.838, 0
